input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,tls_subject_org_,csp_domains_,final_url
thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,,404,329,thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-08-31T23:59:59Z,CN=health.xxt.traveloka.com,health.xxt.traveloka.com,*.health.xxt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,94f4e3bbd289c0d60b0a19015095717e,a6d5dc11be32faf0af822acffdd26f825a55b015985071b39a38371570e29c00,ctls,thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com,cloudfront,443,https://thumbnail-test-6beca6a5ba0d-portal-coinbase.health.xxt.traveloka.com:443,https,AmazonS3,application/xml,GET,13.32.99.84,/,-1377592665,13.32.99.70,Amazon Web Services,2,False,True,True,,,,
tool-live.cnt.traveloka.com,ERROR: The request could not be satisfied,403,919,tool-live.cnt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=tool-live.cnt.traveloka.com,tool-live.cnt.traveloka.com,tool-live.cnt.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1f44b8e0dd34872be4ffc6c4ff2a628f,e491ba2e7baa9b8c4bd169969cafad73aba0a4fc10b7ce28d3062aa7404bcc0e,ctls,tool-live.cnt.traveloka.com,cloudfront,443,https://tool-live.cnt.traveloka.com:443,https,CloudFront,text/html,GET,65.9.66.82,/,1290241833,65.9.66.74,Amazon Web Services,20,False,True,,,,,
tool-ugc.ugc.traveloka.com,ERROR: The request could not be satisfied,403,919,tool-ugc.ugc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-12-15T23:59:59Z,CN=tool-ugc.ugc.traveloka.com,tool-ugc.ugc.traveloka.com,tool-ugc.ugc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b8cdfec6e7c2de2b536b8a98faab63db,6999e208b9553edb94e1364c6980c74971e41cb797e62ee38bb8812a5165f0c5,ctls,tool-ugc.ugc.traveloka.com,cloudfront,443,https://tool-ugc.ugc.traveloka.com:443,https,CloudFront,text/html,GET,18.66.122.13,/,1012828344,18.66.122.37,Amazon Web Services,20,False,True,,,,,
tool.bus.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.bus.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-10-27T23:59:59Z,CN=tool.bus.traveloka.com,tool.bus.traveloka.com,tool.bus.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f0ecceff2fde334c302ad28c1cf4ddde,a68cbcc2afc40c50096ecb68c48343e612ffb9dd94ae0774551de8a489a74616,ctls,tool.bus.traveloka.com,cloudfront,443,https://tool.bus.traveloka.com:443,https,CloudFront,text/html,GET,18.66.147.64,/,944327268,18.66.147.67,Amazon Web Services,20,False,True,,,,,
tool.cnm.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.cnm.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-18T23:59:59Z,CN=tool.cnm.traveloka.com,tool.cnm.traveloka.com,tool.cnm.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d973bb84aec92c19b8fc76617d290aaf,33c27f6d4112c897387ba6bae91be38bde880aa203b3a1e829d75c3fe8973326,ctls,tool.cnm.traveloka.com,cloudfront,443,https://tool.cnm.traveloka.com:443,https,CloudFront,text/html,GET,13.32.99.128,/,1320623863,13.32.99.58,Amazon Web Services,20,False,True,,,,,
tool.cnt.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.cnt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-11-24T23:59:59Z,CN=tool.cnt.traveloka.com,tool.cnt.traveloka.com,tool.cnt.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b815439cb773cdef63e65dbbdffa47c4,6b9095a4011246aaace0cb4ebb238080310cb5b1257e9b3b55df6bac306986b5,ctls,tool.cnt.traveloka.com,cloudfront,443,https://tool.cnt.traveloka.com:443,https,CloudFront,text/html,GET,18.66.122.110,/,-223812154,18.66.122.97,Amazon Web Services,20,False,True,,,,,
tool.con.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.con.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2024-03-08T23:59:59Z,CN=tool.con.traveloka.com,tool.con.traveloka.com,tool.con.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e388a2c9ae8c72eaaf0f59fe2c58c9c3,e60a5c72b15cc0d593043b34190959ee2046f86b9dbe0800fdaa4b2b147dd09a,ctls,tool.con.traveloka.com,cloudfront,443,https://tool.con.traveloka.com:443,https,CloudFront,text/html,GET,52.222.236.28,/,1142548827,52.222.236.47,Amazon Web Services,20,False,True,,,,,
tool.cxp.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.cxp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-27T23:59:59Z,CN=tool.cxp.traveloka.com,tool.cxp.traveloka.com,tool.cxp.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1561f15646a1a8e1fc7c2b1b1221da95,cb828e708c6895591567f0395a773239dbf5964c8e288a62791b4f7e23cf0016,ctls,tool.cxp.traveloka.com,cloudfront,443,https://tool.cxp.traveloka.com:443,https,CloudFront,text/html,GET,13.32.99.84,/,2020593061,13.32.99.51,Amazon Web Services,20,False,True,,,,,
tool.ebi.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.ebi.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-01-14T23:59:59Z,CN=tool.ebi.traveloka.com,tool.ebi.traveloka.com,tool.ebi.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,42492be00c57930695d88fe555f0cabb,d661a5c76b65515b7e96e8a24253b9eeecd5b7c6a24a8f7ad2ef4fe70effc9de,ctls,tool.ebi.traveloka.com,cloudfront,443,https://tool.ebi.traveloka.com:443,https,CloudFront,text/html,GET,18.66.97.94,/,-2071151949,18.66.97.47,Amazon Web Services,20,False,True,,,,,
tool.ewl.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.ewl.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-20T00:00:00Z,2024-01-18T23:59:59Z,CN=tool.ewl.traveloka.com,tool.ewl.traveloka.com,tool.ewl.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,de8054f86767d911f358e18cf050de13,8b7446c5af5ade8e849374c2202d5ae2167c242f205231bdc61a75b795f447f6,ctls,tool.ewl.traveloka.com,cloudfront,443,https://tool.ewl.traveloka.com:443,https,CloudFront,text/html,GET,52.222.214.94,/,358314330,52.222.214.34,HSTS,20,False,True,,,,,
tool.fpr.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.fpr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-05T00:00:00Z,2024-04-02T23:59:59Z,CN=tool.fpr.traveloka.com,tool.fpr.traveloka.com,tool.fpr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8e351c9f7690b72849b16d96b02d2750,2ae1965f697e431900cae98e165e6040e452c477d691ac8bdf4ec7047dc454d5,ctls,tool.fpr.traveloka.com,cloudfront,443,https://tool.fpr.traveloka.com:443,https,CloudFront,text/html,GET,108.138.17.114,/,521498135,108.138.17.75,Amazon Web Services,20,False,True,,,,,
tool.gmf.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.gmf.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-22T00:00:00Z,2024-02-21T23:59:59Z,CN=tool.gmf.traveloka.com,tool.gmf.traveloka.com,tool.gmf.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7c70a430dbff973ed4bef9da344cdfad,cafb247311ef9829c9fc8b26b03a4e66d29ca852275c325936489973d16b00f3,ctls,tool.gmf.traveloka.com,cloudfront,443,https://tool.gmf.traveloka.com:443,https,CloudFront,text/html,GET,143.204.98.61,/,-938297023,143.204.98.128,Amazon Web Services,20,False,True,,,,,
tool.hcn.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.hcn.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-05-03T23:59:59Z,CN=tool.hcn.traveloka.com,tool.hcn.traveloka.com,tool.hcn.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,45cb83fb95f4dd3a9bc6b314c768ecb4,5f68ca1bb507db331bd617de873209d4ae1d0203b30a8e815e2f4f027882d01c,ctls,tool.hcn.traveloka.com,cloudfront,443,https://tool.hcn.traveloka.com:443,https,CloudFront,text/html,GET,18.66.112.15,/,-1560166895,18.66.112.74,Amazon Web Services,20,False,True,,,,,
tool.ipi.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.ipi.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-11-15T23:59:59Z,CN=tool.ipi.traveloka.com,tool.ipi.traveloka.com,tool.ipi.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8831736e25dea094cc7269cf7493dd99,b6ed93b4a406d3c2cdf3cd9a3bf93131a2e33f04074f02ffd54adb507379585c,ctls,tool.ipi.traveloka.com,cloudfront,443,https://tool.ipi.traveloka.com:443,https,CloudFront,text/html,GET,99.86.4.24,/,-384206526,99.86.4.128,Amazon Web Services,20,False,True,,,,,
tool.ppr.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.ppr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-20T23:59:59Z,CN=tool.ppr.traveloka.com,tool.ppr.traveloka.com,tool.ppr.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f61c5053a373f6522a246d5ced852212,192a4c175e0b6a426967000a98d0e48310402a8cc3593b9064d24b741ac5952e,ctls,tool.ppr.traveloka.com,cloudfront,443,https://tool.ppr.traveloka.com:443,https,CloudFront,text/html,GET,13.224.189.15,/,2047837316,13.224.189.120,Amazon Web Services,20,False,True,,,,,
tool.pps.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.pps.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-29T23:59:59Z,CN=tool.pps.traveloka.com,tool.pps.traveloka.com,tool.pps.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f3e9750cec03ac496374788384cb97dc,9818a8ac52fb5c1e2d38531536adcd58de1ffb19d90e690943d8b7815a2ccab9,ctls,tool.pps.traveloka.com,cloudfront,443,https://tool.pps.traveloka.com:443,https,CloudFront,text/html,GET,18.66.122.99,/,1053591303,18.66.122.54,Amazon Web Services,20,False,True,,,,,
tool.trn.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.trn.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-14T23:59:59Z,CN=tool.trn.traveloka.com,tool.trn.traveloka.com,tool.trn.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cb7a5f5e976d73a673f24a19e337aadd,efc42cea0c3ee1326a3a9e37c53b875513378683be3280440972d52726b9160d,ctls,tool.trn.traveloka.com,cloudfront,443,https://tool.trn.traveloka.com:443,https,CloudFront,text/html,GET,108.138.17.25,/,-1976470954,108.138.17.61,Amazon Web Services,20,False,True,,,,,
tool.wms.traveloka.com,ERROR: The request could not be satisfied,403,919,tool.wms.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2023-10-03T23:59:59Z,CN=tool.wms.traveloka.com,tool.wms.traveloka.com,tool.wms.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1f9afc94987fc9a5bf2859d3f22299f0,c98c3779f5ccf4ae74a44498ed28e1fac62ae841c4c5984e270d5853fa95d4d8,ctls,tool.wms.traveloka.com,cloudfront,443,https://tool.wms.traveloka.com:443,https,CloudFront,text/html,GET,18.66.112.31,/,-1223190436,18.66.112.89,Amazon Web Services,20,False,True,,,,,
tools.ctv.traveloka.com,,401,,tools.ctv.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-09-03T23:59:59Z,CN=*.ctv.traveloka.com,*.ctv.traveloka.com,ctv.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4dc2bee54fd6e0ef27d5d23a1bea5f88,8a25438304c9e381045c7083e96cd6368d45ac5c9927e899de7c96cdeda455fd,ctls,tools.ctv.traveloka.com,cloudfront,443,https://tools.ctv.traveloka.com:443,https,CloudFront,,GET,143.204.215.129,/,-1840324437,2600:9000:214f:4a00:9:84f1:b040:93a1,Basic,1,False,True,True,,,,
traveloka.com,Traveloka - Southeast Asia's Leading Travel Platform,200,438251,www.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,ctls,www.traveloka.com,cloudfront,443,https://traveloka.com:443,https,,text/html,GET,13.225.78.129,/,-637573666,13.225.78.110,React,316,False,True,,,,https://tvlk.report-uri.com/r/d/csp/reportOnly,https://www.traveloka.com/en-en/
trip.txt.traveloka.com,TRIP Extranet,200,38925,trip.txt.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-10-23T23:59:59Z,CN=trip.txt.traveloka.com,trip.txt.traveloka.com,trip.txt.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c212d9dca856db65d48faa7f60066ac4,97707b0361bbe680111e8325455d39ec33efdfb94f01645ac809bae84b825aa6,ctls,trip.txt.traveloka.com,cloudfront,443,https://trip.txt.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.147.63,/,885111915,18.66.147.29,Amazon Web Services,1,False,True,,,,,
trptool.trp.traveloka.com,ERROR: The request could not be satisfied,403,919,trptool.trp.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-10-25T23:59:59Z,CN=trptool.trp.traveloka.com,trptool.trp.traveloka.com,trptool.trp.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cfe79f43bec2a59e1d99657c74acc2b,f748e13b28fc8e46d048bcd2343f67376b8650bf32119acdfcd7d7563493fd66,ctls,trptool.trp.traveloka.com,cloudfront,443,https://trptool.trp.traveloka.com:443,https,CloudFront,text/html,GET,18.66.112.117,/,1690045034,18.66.112.69,Amazon Web Services,20,False,True,,,,,
ugc-api.ugc.traveloka.com,,400,178,ugc-api.ugc.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-07T23:59:59Z,CN=*.ugc.traveloka.com,*.ugc.traveloka.com,*.ugc.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c081aadcbe71554642039875b718e610,4d2d72bcdf4959545aee89e6148378b6bfa754db2260a039f1514a14f86552ba,ctls,ugc-api.ugc.traveloka.com,,443,https://ugc-api.ugc.traveloka.com:443,https,,application/json,GET,3.33.248.159,/,1840668860,15.197.217.39,Amazon Web Services,1,False,,True,,,,
universal-internal.srs.traveloka.com,,404,89,universal-internal.srs.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-02-25T23:59:59Z,CN=*.srs.traveloka.com,*.srs.traveloka.com,*.srs.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d58f12624332eb43ba93405d32d30f72,4af5f52a1b1f5ed9077d9eee67c6bc191e5c012996df4dddbfd093b692c3346c,ctls,universal-internal.srs.traveloka.com,,443,https://universal-internal.srs.traveloka.com:443,https,Hi,application/json,GET,18.139.198.40,/,416466546,52.77.148.241,,1,False,,True,,,,
universal.srs.traveloka.com,,404,89,universal.srs.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-27T00:00:00Z,2024-02-25T23:59:59Z,CN=*.srs.traveloka.com,*.srs.traveloka.com,*.srs.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d58f12624332eb43ba93405d32d30f72,4af5f52a1b1f5ed9077d9eee67c6bc191e5c012996df4dddbfd093b692c3346c,ctls,universal.srs.traveloka.com,,443,https://universal.srs.traveloka.com:443,https,Hi,application/json,GET,18.140.106.201,/,-683631203,52.221.97.37,,1,False,,True,,,,
url-shared-ti-ar07nokia.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,url-shared-ti-ar07nokia.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-08-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b54be3bc1f5de518b0551bba13a825d4,eaf1ce78d5101460a80ec5cdd90082b71dbeb5fd2003cc991d34dfd3a159f33e,ctls,url-shared-ti-ar07nokia.cfp.eci.traveloka.com,cloudfront,443,https://url-shared-ti-ar07nokia.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.122.31,/,464822065,18.66.122.48,Semantic UI,1,False,True,True,,,,
user-gateway.pay.traveloka.com,Traveloka Payment Gateway Interface,200,792,user-gateway.pay.traveloka.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T00:00:00Z,2024-05-16T23:59:59Z,CN=*.pay.traveloka.com,*.pay.traveloka.com,*.pay.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4781f16edbbfd691f4a984cfbdc3a683,b142b24d09ffc68ad653b1258adc6edcad564d6a6100c67fdf6cd2f6273e5d16,ctls,user-gateway.pay.traveloka.com,,443,https://user-gateway.pay.traveloka.com:443,https,,text/html,GET,122.248.221.32,/,-1840324437,52.220.8.120,Amazon Web Services,35,False,,True,,,,
vnexpressmstdcoinbe.cfp.eci.traveloka.com,Central Fraud Platform,403,2474,vnexpressmstdcoinbe.cfp.eci.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2023-08-05T23:59:59Z,CN=cfp.eci.traveloka.com,cfp.eci.traveloka.com,*.cfp.eci.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b54be3bc1f5de518b0551bba13a825d4,eaf1ce78d5101460a80ec5cdd90082b71dbeb5fd2003cc991d34dfd3a159f33e,ctls,vnexpressmstdcoinbe.cfp.eci.traveloka.com,cloudfront,443,https://vnexpressmstdcoinbe.cfp.eci.traveloka.com:443,https,AmazonS3,text/html,GET,18.66.122.31,/,464822065,18.66.122.11,Semantic UI,1,False,True,True,,,,
weather.loc.traveloka.com,,404,102,weather.loc.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2023-12-12T23:59:59Z,CN=*.loc.traveloka.com,*.loc.traveloka.com,*.loc.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2d4fb1a04d7e0e3572f1519d66c97f5c,6dcfd465417683776a7e49efc7f6337b9688b209912f8ed61878315ff3e08726,ctls,weather.loc.traveloka.com,,443,https://weather.loc.traveloka.com:443,https,Hi,application/json,GET,18.138.93.2,/,371264996,54.255.107.88,,1,False,,True,,,,
ws-pmt-websocket.fpr.traveloka.com,,426,,ws-pmt-websocket.fpr.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-07-27T23:59:59Z,CN=*.fpr.traveloka.com,*.fpr.traveloka.com,*.fpr.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6f6bac9c7a3ad2c6320c877dcc58d97e,baed550049d3a3afe3170ab1865cc89f5f19a561a8f32c473237e0174ee8c27d,ctls,ws-pmt-websocket.fpr.traveloka.com,cloudfront,443,https://ws-pmt-websocket.fpr.traveloka.com:443,https,,,GET,52.222.214.40,/,-1840324437,52.222.214.103,Amazon Web Services,1,False,True,True,,,,
www-astid.ast.traveloka.com,,403,61,www-astid.ast.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-12-16T23:59:59Z,CN=www-astid.ast.traveloka.com,www-astid.ast.traveloka.com,www-astid.ast.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b2d5ad628e8a2786c59f12e94f9cb88d,5b8df7649f7fa187fa057c7447d8b0987d2e694fed90999d331ffca718d7d1ee,ctls,www-astid.ast.traveloka.com,cloudfront,443,https://www-astid.ast.traveloka.com:443,https,CloudFront,application/json,GET,18.66.122.40,/,-150568589,18.66.122.128,Amazon Web Services,4,False,True,,,,,
www.traveloka.com,Traveloka - Southeast Asia's Leading Travel Platform,200,228204,m.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-01T00:00:00Z,2023-12-30T23:59:59Z,CN=www.traveloka.com,www.traveloka.com,m.traveloka.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a3a4ddd5a90fc70c631cb5a67a508552,7a8f1f7a2437fad60f267ce0ad858d3c5480b9adca57fb0c0798124097f8b3f2,ctls,m.traveloka.com,cloudfront,443,https://www.traveloka.com:443,https,,text/html,GET,13.227.219.40,/,-637573666,13.227.219.113,React,204,False,True,,,,https://tvlk.report-uri.com/r/d/csp/reportOnly,https://m.traveloka.com/en-en/
www.web.traveloka.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,cloudfront,80,http://www.web.traveloka.com:80,http,CloudFront,text/html,GET,143.204.98.125,/,1104419816,143.204.98.23,Amazon Web Services,20,False,True,,,,,
xps.traveloka.com,ERROR: The request could not be satisfied,403,919,xps.traveloka.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-10T23:59:59Z,CN=xps.traveloka.com,xps.traveloka.com,xps.traveloka.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,67b69625db90102591254b763fd6f973,a38afede4bd57e04471386f447842358b566907d782e0fcde333166d4e829fb3,ctls,xps.traveloka.com,cloudfront,443,https://xps.traveloka.com:443,https,CloudFront,text/html,GET,18.66.97.44,/,-1094539251,18.66.97.51,Amazon Web Services,20,False,True,,,,,
