input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,webserver,tls_mismatched,tech_,location,cdn_name,cdn,final_url,csp_domains_
teamstreamingassets-postmanbackups-www-test.tickets.vtm.be,Tickoweb,200,239,teamstreamingassets-postmanbackups-www-test.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,teamstreamingassets-postmanbackups-www-test.tickets.vtm.be,443,https://teamstreamingassets-postmanbackups-www-test.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
test.vtmgo.be,OneLogin,200,2608,persgroep.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,persgroep.onelogin.com,443,https://test.vtmgo.be:443,https,text/html,GET,95.101.111.151,/,-1301046665,2a02:26f0:1700:5::5f65:1b56,52,False,"OneLogin, Inc.",AmazonS3,,HSTS,,,,https://persgroep.onelogin.com/login2/?return=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmkiOiJodHRwczovL3BlcnNncm9lcC5vbmVsb2dpbi5jb20vbG9naW4iLCJpc3MiOiJNT05PUkFJTCIsImJyYW5kX2lkIjoibWFzdGVyIiwiYXVkIjoiQUNDRVNTIiwiZXhwIjoxNjg0NDYxMjEwLCJwYXJhbXMiOnt9LCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJtZXRob2QiOiJnZXQifQ.N5ROSAUjHTNyUQAPABNZsMORBrgCbbIkBVHjfJev4NE#app=,
test6sept45.tickets.vtm.be,Tickoweb,200,239,test6sept45.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,test6sept45.tickets.vtm.be,443,https://test6sept45.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
themaskedsinger-staging.vtm.be,,401,12,themaskedsinger-staging.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=*.vtm.be, O=DPG Media Services N.V., L=Antwerpen, C=BE",*.vtm.be,vtm.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb3142f456f41a6bc0c786936fcf894a,e7cbac56b12ac4977982255dc82978d6139eff41aee86e7e43e9624b67d8ae9f,True,ctls,themaskedsinger-staging.vtm.be,443,https://themaskedsinger-staging.vtm.be:443,https,,GET,23.213.161.223,/,229361783,2a02:26f0:ab00::214:8e48,1,False,DPG Media Services N.V.,CloudFront,,Basic,,,,,
themaskedsinger.vtm.be,The masked singer,200,6066,themaskedsinger.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-11T00:00:00Z,2023-10-11T23:59:59Z,"CN=*.vtm.be, O=DPG Media Services N.V., L=Antwerpen, C=BE",*.vtm.be,vtm.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eb3142f456f41a6bc0c786936fcf894a,e7cbac56b12ac4977982255dc82978d6139eff41aee86e7e43e9624b67d8ae9f,True,ctls,themaskedsinger.vtm.be,443,https://themaskedsinger.vtm.be:443,https,text/html,GET,23.213.161.211,/,-474482399,2a02:26f0:ab00::214:8e48,1,False,DPG Media Services N.V.,AmazonS3,,Amazon Web Services,,,,,
tk09p00ls-gsp-tk09.tickets.vtm.be,Tickoweb,200,239,tk09p00ls-gsp-tk09.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,tk09p00ls-gsp-tk09.tickets.vtm.be,443,https://tk09p00ls-gsp-tk09.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
tor109-185-pda.tickets.vtm.be,Tickoweb,200,239,tor109-185-pda.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,tor109-185-pda.tickets.vtm.be,443,https://tor109-185-pda.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
tor262-334-grc.tickets.vtm.be,Tickoweb,200,239,tor262-334-grc.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,tor262-334-grc.tickets.vtm.be,443,https://tor262-334-grc.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
tor264-481-pda.tickets.vtm.be,Tickoweb,200,239,tor264-481-pda.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,tor264-481-pda.tickets.vtm.be,443,https://tor264-481-pda.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
tor303-pda.dev.vtm.be,,401,,tor303-pda.dev.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T23:45:31Z,2023-08-15T23:45:30Z,CN=*.dev.vtm.be,*.dev.vtm.be,*.dev.vtm.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,18b60e364b9801a6b5fe49c0ff71f591,15b9f8dc160831dbe1afe63da35e730e1ad556162c6fe9663334806c339db0bf,True,ctls,tor303-pda.dev.vtm.be,443,https://tor303-pda.dev.vtm.be:443,https,text/html,GET,23.213.161.211,/,875257292,2a02:26f0:ab00::214:8e48,1,False,,,,HSTS,https://myprivacy.dpgmedia.be/consent?siteKey=SfOVdJNqUJc3G9JL&callbackUrl=https%3A%2F%2Ftor303-pda.dev.vtm.be%2Fprivacygate-confirm%3FredirectUri%3D%252F,,,,
tor86-108-grc.tickets.vtm.be,Tickoweb,200,239,tor86-108-grc.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,tor86-108-grc.tickets.vtm.be,443,https://tor86-108-grc.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
turismo.tickets.vtm.be,Tickoweb,200,239,turismo.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,turismo.tickets.vtm.be,443,https://turismo.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
tvvv-guest.tickets.vtm.be,DPG Media - The Voice van Vlaanderen - Liveshows - Guest,200,3106,tvvv-guest.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-07T09:25:33Z,2023-08-05T09:25:32Z,CN=tvvv-guest.tickets.vtm.be,tvvv-guest.tickets.vtm.be,tvvv-guest.tickets.vtm.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8040bda32548b46404b2a82a68e8f2ac,87c0455886347d2f4395837b11e5a665eade627e9fa3cc0fd1ca1f1e0d9af968,,ctls,tvvv-guest.tickets.vtm.be,443,https://tvvv-guest.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,-51303940,2a00:6ec0:101:1:0:98:0:1,70,False,,,,,,,,https://tvvv-guest.tickets.vtm.be/login,
tvvv-liveshows.tickets.vtm.be,Tickoweb,200,5337,tvvv-liveshows.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-07T08:05:19Z,2023-08-05T08:05:18Z,CN=tvvv-liveshows.tickets.vtm.be,tvvv-liveshows.tickets.vtm.be,tvvv-liveshows.tickets.vtm.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b06ee55e7a5bf7d17867854673533017,f9e46636a6e21c7668abb0ea69c6a90eff39992d4fd592b932e5324f613d6dea,,ctls,tvvv-liveshows.tickets.vtm.be,443,https://tvvv-liveshows.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,-819534055,2a00:6ec0:101:1:0:98:0:1,262,False,,,,,,,,,
update-connecteventsrepository-postgresmx.tickets.vtm.be,Tickoweb,200,239,update-connecteventsrepository-postgresmx.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,update-connecteventsrepository-postgresmx.tickets.vtm.be,443,https://update-connecteventsrepository-postgresmx.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
upgrade-accounts.tickets.vtm.be,Tickoweb,200,239,upgrade-accounts.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,upgrade-accounts.tickets.vtm.be,443,https://upgrade-accounts.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
uploads-helpdesk-devopsorigin.tickets.vtm.be,Tickoweb,200,239,uploads-helpdesk-devopsorigin.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,uploads-helpdesk-devopsorigin.tickets.vtm.be,443,https://uploads-helpdesk-devopsorigin.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
us-west-2.tickets.vtm.be,Tickoweb,200,239,us-west-2.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,us-west-2.tickets.vtm.be,443,https://us-west-2.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
util45.dev.vtm.be,,401,,util45.dev.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T23:45:31Z,2023-08-15T23:45:30Z,CN=*.dev.vtm.be,*.dev.vtm.be,*.dev.vtm.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,18b60e364b9801a6b5fe49c0ff71f591,15b9f8dc160831dbe1afe63da35e730e1ad556162c6fe9663334806c339db0bf,True,ctls,util45.dev.vtm.be,443,https://util45.dev.vtm.be:443,https,text/html,GET,95.101.111.180,/,-606256715,2a02:26f0:480:23::1726:6299,1,False,,,,HSTS,https://myprivacy.dpgmedia.be/consent?siteKey=SfOVdJNqUJc3G9JL&callbackUrl=https%3A%2F%2Futil45.dev.vtm.be%2Fprivacygate-confirm%3FredirectUri%3D%252F,,,,
v1.tickets.vtm.be,Tickoweb,200,239,v1.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,v1.tickets.vtm.be,443,https://v1.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
v1c.tickets.vtm.be,Tickoweb,200,239,v1c.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,v1c.tickets.vtm.be,443,https://v1c.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
v2-ssluploadspanel.tickets.vtm.be,Tickoweb,200,239,v2-ssluploadspanel.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,v2-ssluploadspanel.tickets.vtm.be,443,https://v2-ssluploadspanel.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
v2access-api-centadm.tickets.vtm.be,Tickoweb,200,239,v2access-api-centadm.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,v2access-api-centadm.tickets.vtm.be,443,https://v2access-api-centadm.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
v2exchange-examplesbackup-meet-git.tickets.vtm.be,Tickoweb,200,239,v2exchange-examplesbackup-meet-git.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,v2exchange-examplesbackup-meet-git.tickets.vtm.be,443,https://v2exchange-examplesbackup-meet-git.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
voorjaar2019.vtm.be,404 - 🔍 Not Found,404,2775,studio-entertainment.dpgmedia.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-10T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.dpgmedia.be, O=DPG Media Services nv, L=Antwerpen, C=BE",*.dpgmedia.be,dpgmedia.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ddc8be1048d6e44ff97fcb4627e7db9,587620209568fd2623e8b85cba1994a74830924cd2eeae4a8a2bc7b7be641328,True,ctls,studio-entertainment.dpgmedia.be,443,https://voorjaar2019.vtm.be:443,https,text/html,GET,75.2.100.133,/,-1922900246,99.83.143.116,103,False,DPG Media Services nv,Apache,,Apache,,,,https://studio-entertainment.dpgmedia.be:443/voorjaar2019,
vtmgo.be,DPG Media Privacy Gate,200,8822,myprivacy.dpgmedia.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-10T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.dpgmedia.be, O=DPG Media Services nv, L=Antwerpen, C=BE",*.dpgmedia.be,dpgmedia.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ddc8be1048d6e44ff97fcb4627e7db9,587620209568fd2623e8b85cba1994a74830924cd2eeae4a8a2bc7b7be641328,True,ctls,myprivacy.dpgmedia.be,443,https://vtmgo.be:443,https,text/html,GET,95.101.111.138,/,-1019506184,2a02:26f0:480:23::1726:6296,278,False,DPG Media Services nv,,,Google Tag Manager,,,,https://myprivacy.dpgmedia.be/consent?siteKey=fzflolcraql92kc0&callbackUrl=https%3A%2F%2Fvtm.be%2Fprivacygate-confirm%3FredirectUri%3D%252Fvtmgo,
watchman001-an.tickets.vtm.be,Tickoweb,200,239,watchman001-an.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,watchman001-an.tickets.vtm.be,443,https://watchman001-an.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
webrtr.tickets.vtm.be,Tickoweb,200,239,webrtr.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,webrtr.tickets.vtm.be,443,https://webrtr.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
wiki-elasticbeanstalkv2staticmyaws.tickets.vtm.be,Tickoweb,200,239,wiki-elasticbeanstalkv2staticmyaws.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,wiki-elasticbeanstalkv2staticmyaws.tickets.vtm.be,443,https://wiki-elasticbeanstalkv2staticmyaws.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
wordpress.tickets.vtm.be,Tickoweb,200,239,wordpress.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,wordpress.tickets.vtm.be,443,https://wordpress.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
www.vtm.be,DPG Media Privacy Gate,200,8797,myprivacy.dpgmedia.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-10T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.dpgmedia.be, O=DPG Media Services nv, L=Antwerpen, C=BE",*.dpgmedia.be,dpgmedia.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ddc8be1048d6e44ff97fcb4627e7db9,587620209568fd2623e8b85cba1994a74830924cd2eeae4a8a2bc7b7be641328,True,ctls,myprivacy.dpgmedia.be,443,https://www.vtm.be:443,https,text/html,GET,95.101.111.136,/,-474482399,2a02:26f0:480:23::1726:6297,278,False,DPG Media Services nv,,,Google Tag Manager,,,,https://myprivacy.dpgmedia.be/consent?siteKey=SfOVdJNqUJc3G9JL&callbackUrl=https%3A%2F%2Fwww.vtm.be%2Fprivacygate-confirm%3FredirectUri%3D%252F,
www.vtmgo.be,DPG Media Privacy Gate,200,8822,myprivacy.dpgmedia.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-10T00:00:00Z,2024-01-12T23:59:59Z,"CN=*.dpgmedia.be, O=DPG Media Services nv, L=Antwerpen, C=BE",*.dpgmedia.be,dpgmedia.be,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9ddc8be1048d6e44ff97fcb4627e7db9,587620209568fd2623e8b85cba1994a74830924cd2eeae4a8a2bc7b7be641328,True,ctls,myprivacy.dpgmedia.be,443,https://www.vtmgo.be:443,https,text/html,GET,95.101.111.151,/,-1919129196,2a02:26f0:480:23::1726:6296,278,False,DPG Media Services nv,,,Google Tag Manager,,,,https://myprivacy.dpgmedia.be/consent?siteKey=fzflolcraql92kc0&callbackUrl=https%3A%2F%2Fvtm.be%2Fprivacygate-confirm%3FredirectUri%3D%252Fvtmgo,
y.tickets.vtm.be,Tickoweb,200,239,y.tickets.vtm.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T10:00:10Z,2023-07-16T10:00:09Z,CN=01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,01062023.contiusfoundation.tickoweb.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,79259e02f0784340e2e57e57cee21c3a,058ba73c133e5e5976db90d35c2d7272b7a3fe4d613ec4c46366e491635ef1fe,,ctls,y.tickets.vtm.be,443,https://y.tickets.vtm.be:443,https,text/html,GET,86.39.65.98,/,1210327255,2a00:6ec0:101:1:0:98:0:1,15,False,,,True,,,,,,
