input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_
test-futures.poloniex.com,Poloniex | Bitcoin Litecoin Futures Trading | Cryptocurrency Derivatives Trading Platform,200,9798,test-futures.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-futures.poloniex.com,cloudflare,443,https://test-futures.poloniex.com:443,https,cloudflare,text/html,GET,104.17.172.159,/,-833740942,104.17.176.159,HSTS,1,False,True,,
test-polaris.poloniex.com,Sign in ・ Cloudflare Access,200,29999,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://test-polaris.poloniex.com:443,https,cloudflare,text/html,GET,104.17.172.159,/,-873101520,104.17.176.159,HSTS,67,False,True,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/test-polaris.poloniex.com?kid=7bd74ef7676ebb06c3d410a769d05a4faa26822ed46361d11e08a0d73b456ae4&redirect_url=%2F&meta=eyJraWQiOiJjMjI4ZTFlOTNkZTZmYThkY2FiNWNlYWMzNDMyNGU5NjRiMDVjOGE4MzVlNzRmOGYxY2FhZTI2NzFlYWJlYzQzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5MzczOCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdiZDc0ZWY3Njc2ZWJiMDZjM2Q0MTBhNzY5ZDA1YTRmYWEyNjgyMmVkNDYzNjFkMTFlMDhhMGQ3M2I0NTZhZTQiLCJob3N0bmFtZSI6InRlc3QtcG9sYXJpcy5wb2xvbmlleC5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiOTA2ZGY4NDM1NjdkYTNmOGVjNzg5ZjdiZjhhMjNmODZkMTZlYjdkMmFhYWM1YzI4YWRkZmM0Y2QxYjY2NjVhNiIsIm5iZiI6MTY4OTk5MzczOCwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.vntWj0q4w6xaD_mEVFlW_XpzyBrJonGTwBnj6p20a_8cy-PIq-KlVovQ5pd_BvdE0Htg9rW8YoTKNUTzfMGbZaepTfsgjbJJkTiiXiaHtZRfnCswxdriJX-MSXhVAYuJ3nykAvk24jDJh32vx8ixHrhnVYYEAYPxduOeKTEnAqAAOYG8TCSRfB7Rib30nF__BDKUYOyy7f1Os-zq2e8pv6mo4GpWB-5_3Y9cnqnPWsuJdTWCHHK390U7XfDR_zF3M_yPEsS45hDxT8sxo3RuHXE3uVW5a6N4JyhGhvQUNgqZcUscy_ox-0Asv9u7hL1zwVjpOREbhkuAfuxxnJIx0g,https:
test-spot-api-gateway.poloniex.com,,403,16,test-spot-api-gateway.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-spot-api-gateway.poloniex.com,cloudflare,443,https://test-spot-api-gateway.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.175.159,HSTS,1,False,True,,
test-spot-unified-gateway.poloniex.com,,403,16,test-spot-unified-gateway.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-spot-unified-gateway.poloniex.com,cloudflare,443,https://test-spot-unified-gateway.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.172.159,/,1268003052,104.17.176.159,HSTS,1,False,True,,
test-spot-web.poloniex.com,Polo Trading System demo - beta,200,1745,test-spot-web.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-02-29T23:59:59Z,CN=test-spot-web.poloniex.com,test-spot-web.poloniex.com,,test-spot-web.poloniex.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fe16ed12a6432b97a8b865cf3393aab5,1dc6004c3a88a98fb3fe53e0b4f731b83d59a3ac9b19cf3923007a0b5e5a2720,,ctls,test-spot-web.poloniex.com,cloudfront,443,https://test-spot-web.poloniex.com:443,https,AmazonS3,text/html,GET,18.66.122.76,/,518308268,2600:9000:2250:7400:14:5f51:d880:93a1,Amazon Web Services,24,False,True,,
test-x-api.poloniex.com,,403,16,test-x-api.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,test-x-api.poloniex.com,cloudflare,443,https://test-x-api.poloniex.com:443,https,cloudflare,text/plain,GET,104.17.174.159,/,1268003052,104.17.173.159,HSTS,1,False,True,,
virtual-vaults-api-stg.poloniex.com,Sign in ・ Cloudflare Access,200,30020,poloniex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,poloniex.cloudflareaccess.com,cloudflare,443,https://virtual-vaults-api-stg.poloniex.com:443,https,cloudflare,text/html,GET,104.17.172.159,/,166492157,104.17.174.159,HSTS,67,False,True,https://poloniex.cloudflareaccess.com/cdn-cgi/access/login/virtual-vaults-api-stg.poloniex.com?kid=2b2d4a4a55c0637d30e3b23136f495aa4c5f26e75dd78b0cd8e0aaba4781a66d&redirect_url=%2F&meta=eyJraWQiOiJjMjI4ZTFlOTNkZTZmYThkY2FiNWNlYWMzNDMyNGU5NjRiMDVjOGE4MzVlNzRmOGYxY2FhZTI2NzFlYWJlYzQzIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTk5MzczOCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjJiMmQ0YTRhNTVjMDYzN2QzMGUzYjIzMTM2ZjQ5NWFhNGM1ZjI2ZTc1ZGQ3OGIwY2Q4ZTBhYWJhNDc4MWE2NmQiLCJob3N0bmFtZSI6InZpcnR1YWwtdmF1bHRzLWFwaS1zdGcucG9sb25pZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjVmOWUyMzI0YmQwMTRiMTkwMzAwYjZhYTM2NzRmMDNiZDdmOTYwMzMwNmI2MDczYzlmZTY0ZWE3ODhlNzQ1MTIiLCJuYmYiOjE2ODk5OTM3MzgsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.PSsk4WzH6TSrpj4fMK0tDw5p6ATqtuJFe9DDgGER1sjhYeHzGNM1kfKXVd9KkDdHx6ZxVN-Md-Tf0YdBuLS9eJuvsRFI0MKVXJWFvvnpmuRYdrvKvbVPR3ZjE8ZlKetwLzhwaXEER3WnSFGV_3dUVLwi7y5CDBGXmTsf3sZqMWFT-H2QSU2-_PxstdLK475RgeLaxg9HGHD4q4emUjXXHoCP3jGmCAJlqppubufGC9AAiEjyMzFjL7Kr0oPhn_9z7Ookf8zZFIgz-cFx5KL9srg3kgS43oJUkI5oequW9TzOcmBCLIkYOcPDBDRBHS2owmzSA8WTPw8ONPOmtc76pg,https:
ws-web.poloniex.com,,404,13,ws-web.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,ws-web.poloniex.com,cloudflare,443,https://ws-web.poloniex.com:443,https,cloudflare,,GET,104.17.176.159,/,285775083,104.17.172.159,HSTS,1,False,True,,
ws.poloniex.com,,404,13,ws.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,ws.poloniex.com,cloudflare,443,https://ws.poloniex.com:443,https,cloudflare,,GET,104.17.172.159,/,285775083,104.17.176.159,HSTS,1,False,True,,
www.poloniex.com,Poloniex | Cryptocurrency Exchange | Buy & Sell Crypto Currency,200,4878,www.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,www.poloniex.com,cloudflare,443,https://www.poloniex.com:443,https,cloudflare,text/html,GET,104.17.174.159,/,-1840324437,104.17.173.159,HSTS,1,False,True,,
x-api.poloniex.com,,403,55,x-api.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,x-api.poloniex.com,cloudflare,443,https://x-api.poloniex.com:443,https,cloudflare,application/json,GET,104.17.176.159,/,1822384023,104.17.173.159,HSTS,1,False,True,,
zendesk2.poloniex.com,,403,16,zendesk2.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,zendesk2.poloniex.com,cloudflare,443,https://zendesk2.poloniex.com:443,https,cloudflare,text/plain,GET,162.159.138.6,/,,162.159.128.7,HSTS,1,False,True,,
zendesk3.poloniex.com,,403,16,zendesk3.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,zendesk3.poloniex.com,cloudflare,443,https://zendesk3.poloniex.com:443,https,cloudflare,text/plain,GET,162.159.138.6,/,,162.159.128.7,HSTS,1,False,True,,
zendesk4.poloniex.com,,403,16,zendesk4.poloniex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",poloniex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6b4a4b393059d4217d71cb83608cad4a,ac0d5667932c73fc48b807ae5a092fb6392cd7c57ee51e362cbe2b57cc3c1691,True,ctls,zendesk4.poloniex.com,cloudflare,443,https://zendesk4.poloniex.com:443,https,cloudflare,text/plain,GET,162.159.128.7,/,,162.159.138.6,HSTS,1,False,True,,
