input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn
node-ya-5.jivosite.com,Jivo API,200,720,node-ya-5.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,node-ya-5.jivosite.com,443,https://node-ya-5.jivosite.com:443,https,nginx,text/html,GET,57.128.74.65,/,-365454357,57.128.74.65,Nginx,33,False,,,,
node-ya-6.jivosite.com,Jivo API,200,720,node-ya-6.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,node-ya-6.jivosite.com,443,https://node-ya-6.jivosite.com:443,https,nginx,text/html,GET,57.128.74.65,/,-365454357,57.128.74.65,Nginx,33,False,,,,
node-ya-8.jivosite.com,Jivo API,200,720,node-ya-8.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,node-ya-8.jivosite.com,443,https://node-ya-8.jivosite.com:443,https,nginx,text/html,GET,57.128.74.65,/,-365454357,57.128.74.65,Nginx,33,False,,,,
partner.jivosite.com,Jivo Affiliate,200,2342,partner.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,partner.jivosite.com,443,https://partner.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,1494302000,188.72.109.167,HSTS,1,False,,,,
pool.jivosite.com,400 Bad Request,400,150,pool.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,pool.jivosite.com,443,https://pool.jivosite.com:443,https,nginx,text/html,GET,51.250.107.167,/,-206762697,51.250.107.167,Nginx,8,False,,,,
push.jivosite.com,400 Bad Request,400,150,push.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,push.jivosite.com,443,https://push.jivosite.com:443,https,nginx,text/html,GET,78.41.109.21,/,-206762697,78.41.109.21,Nginx,8,False,,,,
redash.jivosite.com,JivoSite Control Portal,200,2812,servicezone.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,servicezone.jivosite.com,443,https://redash.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,-204272194,188.72.109.167,PHP,62,False,fonts.gstatic.com,https://servicezone.jivosite.com/users/sso-redirect?domain=redash,,
servicezone.jivosite.com,JivoSite Control Portal,200,2748,servicezone.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,servicezone.jivosite.com,443,https://servicezone.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,-56845221,188.72.109.167,PHP,62,False,wss://*.jivo.ru,,,
shard-global-sber1-wallarm-elb-ext.jivosite.com,403 Forbidden,403,146,shard-global-sber1-wallarm-elb-ext.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,shard-global-sber1-wallarm-elb-ext.jivosite.com,443,https://shard-global-sber1-wallarm-elb-ext.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,-1561873722,188.72.109.167,,8,False,,,,
smtp2.uni.jivosite.com,,200,111,,,,,,,,,,,,,,,,,,,80,http://smtp2.uni.jivosite.com:80,http,Caddy nginx,text/plain,GET,87.246.187.139,/,-1840324437,87.246.187.139,Nginx,3,False,,,,
telephony.jivosite.com,,404,,telephony.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,telephony.jivosite.com,443,https://telephony.jivosite.com:443,https,nginx,text/html,GET,78.41.109.90,/,-1840324437,78.41.109.90,Nginx,1,False,,,,
uni.jivosite.com,,200,111,uni.jivosite.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-17T01:39:45Z,2023-08-15T01:39:44Z,CN=uni.jivosite.com,uni.jivosite.com,uni.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c2556a083044233bf02d4f6990d7bf8,56d286402e4127c66f027bd74a355184f8baebc5cd40009ad72fdc13566d27dc,,ctls,uni.jivosite.com,443,https://uni.jivosite.com:443,https,Caddy nginx,text/plain,GET,195.122.27.36,/,-1840324437,87.246.187.139,Nginx,3,False,,,,
vi-ya-1.jivosite.com,,426,,vi-ya-1.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,vi-ya-1.jivosite.com,443,https://vi-ya-1.jivosite.com:443,https,nginx,,GET,57.128.74.65,/,-1840324437,57.128.74.65,Nginx,1,False,,,,
vi-ya-2.jivosite.com,,426,,vi-ya-2.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T11:57:19Z,2023-06-04T10:59:38Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d85de3ebf48682402e112daeb3812fba,df6ca4ef8d2922f70ab1c2825a6f9b7c3e923333557e62264752b9bbc0059daa,True,ctls,vi-ya-2.jivosite.com,443,https://vi-ya-2.jivosite.com:443,https,nginx,,GET,57.128.74.65,/,-1840324437,57.128.74.65,Nginx,1,False,,,,
wh.jivosite.com,403 Forbidden,403,146,wh.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,wh.jivosite.com,443,https://wh.jivosite.com:443,https,nginx,text/html,GET,78.41.109.90,/,-1561873722,78.41.109.90,Nginx,8,False,,,,
www.jivosite.com,Live Chat Software for Websites | JivoChat,200,52024,www.jivochat.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T07:53:29Z,2023-07-04T07:53:28Z,CN=www.jivochat.com,www.jivochat.com,www.jivochat.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,204fd4ee816a6ebfefd8e9bffe9e29b1,521da4301522d8d5852bd9fd39b41428e40046d28b52ae8a7cc2e42f5fef0f13,,ctls,www.jivochat.com,443,https://www.jivosite.com:443,https,nginx,text/html,GET,5.101.37.37,/,487437069,2a13:1ec0::1037,Nginx,1,False,https://*.facebook.com,https://www.jivochat.com/,,
z.jivosite.com,zabbix.jivosite.com: Zabbix,200,3920,z.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,z.jivosite.com,443,https://z.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,892542951,188.72.109.167,Zabbix,38,False,,,,
