input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
www-test.dgw-dev.mod.uk,Defence Gateway,200,3933,www-test.dgw-dev.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=dgw-dev.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",dgw-dev.mod.uk,"Cloudflare, Inc.",*.dgw-dev.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",645ff922618f12fabd23afffb0754f66,d503a963074019eba14907002f706e8c2f1d04e674b87092ef83f87535dc36b1,True,ctls,www-test.dgw-dev.mod.uk,cloudflare,443,https://www-test.dgw-dev.mod.uk:443,https,cloudflare,text/html,GET,104.18.19.79,/,878852854,2606:4700::6812:134f,HSTS,1,False,True,,,
www.aidu.mod.uk,MilFLIP,200,12638,www.aidu.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-09T00:00:00Z,2023-12-10T23:59:59Z,"CN=www.aidu.mod.uk, O=Ministry of Defence, L=RUISLIP, C=GB",www.aidu.mod.uk,Ministry of Defence,www.aidu.mod.uk,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,60da63728cf1f409fe0e12185cd31941,eab3cfacbd483320fb69609c517f00c5f250e607a1a0f6ac6c7ce8e35ab7f048,,ctls,www.aidu.mod.uk,,443,https://www.aidu.mod.uk:443,https,Apache/2.4.6 () OpenSSL/1.0.2k-fips PHP/7.4.30,text/html,GET,194.73.124.146,/,781436529,194.73.124.146,ZURB Foundation,233,False,,,*.w3.org,https://www.aidu.mod.uk/Milflip/
www.aof.mod.uk,Working...,200,4286,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,cloudflare,443,https://www.aof.mod.uk:443,https,cloudflare,text/html,GET,104.18.6.106,/,590066698,2606:4700::6812:66a,HSTS,1,False,True,,*.gov.uk,https://sso.defencegateway.mod.uk/adfs/ls/?wa=wsignin1.0&wtrealm=https%3a%2f%2fwww.kid.mod.uk%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-06-04T16%3a19%3a52Z
www.apply.army.mod.uk,404 Not Found,404,179,www.apply.army.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-17T00:00:00Z,2023-06-17T23:59:59Z,CN=apply.army.mod.uk,apply.army.mod.uk,,www.apply.army.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,485e9eff6845d688052183768071a3c6,16837ea99b10e454da1b951a4c575174ef87e5690645f4cdb8bf52be799eb1ac,,ctls,www.apply.army.mod.uk,azure,443,https://www.apply.army.mod.uk:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,51.142.208.94,/,-1646985303,51.142.208.94,,8,False,True,,,
www.army.mod.uk,,403,16,www.army.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-20T00:00:00Z,2023-08-18T23:59:59Z,"CN=army.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",army.mod.uk,"Cloudflare, Inc.",army.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe2df73ad3b1e8cb346129ebc7d9168c,5b1207fb18a27fec8a6edd8e4693709d58699ee1590f168ed4fb4ef7e71cfa3b,True,ctls,www.army.mod.uk,cloudflare,443,https://www.army.mod.uk:443,https,cloudflare,text/plain,GET,104.18.22.40,/,1253481126,2606:4700::6812:1628,Cloudflare Bot Management,1,False,True,,,
www.asems.mod.uk,Welcome to ASEMS Online | ASEMS Online,200,22918,www.asems.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T17:50:15Z,2023-07-22T17:50:14Z,CN=asems.mod.uk,asems.mod.uk,,www.asems.mod.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,529459d0a5a4466f65bfc30d0d2119f4,52a9f7b90b000220b4d1611de31cebf4f1f4b9b5fd017fd64b3df79ebbcd7aad,,ctls,www.asems.mod.uk,,443,https://www.asems.mod.uk:443,https,Apache,text/html,GET,138.68.155.91,/,-1280846966,138.68.155.91,PHP,511,False,,,*.googlecode.com,
www.atga.mod.uk,403 Forbidden,403,146,jive.defencegateway.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-16T23:59:59Z,CN=*.defencegateway.mod.uk,*.defencegateway.mod.uk,,*.defencegateway.mod.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,76d0634d5c48836d108601684eaee4be,fd460d62c59f92fbbd3b798fa12c3e539de74ab30ae02878cef6e7eff863be2b,True,ctls,jive.defencegateway.mod.uk,cloudflare,443,https://www.atga.mod.uk:443,https,nginx,text/html,GET,104.18.7.106,/,-1800474002,2606:4700::6812:76a,Nginx,8,False,True,,,https://jive.defencegateway.mod.uk/login.jspa?referer=%252Fgroups%252Farmy-adventurous-training
www.cirsium.mod.uk,OATS - Login,200,25675,oats.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-06T22:07:01Z,2023-08-04T22:07:00Z,CN=oats.mod.uk,oats.mod.uk,,oats.mod.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0f8b8ce70c0bf9e78464f1f0c81f53f5,857808c5e7314084439ee56d7ef418e4625038106f1076bb4132f76a57fc3a5f,,ctls,oats.mod.uk,,443,https://www.cirsium.mod.uk:443,https,,text/html,GET,138.2.248.63,/,-1840324437,138.2.248.63,HSTS,431,False,,,,https://oats.mod.uk:443/ords/r/cirsium/cmwelcome/oats-login
www.contracts.mod.uk,,200,348,www.contracts.mod.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-12-17T23:59:59Z,CN=contracts.mod.uk,contracts.mod.uk,,www.contracts.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,cfeae7077c78a03eb8f8795385541a5d,e04f2b981ee428576e0db6279bddb8a84fd008776e97c2edf5d67bbf2e131f28,,ctls,www.contracts.mod.uk,,443,https://www.contracts.mod.uk:443,https,Apache,text/html,GET,35.178.34.200,/,-597670220,13.42.227.143,HSTS,15,False,,,feedroll.com,
www.ctcentre.mod.uk,Symantec Encryption Verified Directory,200,11762,,,,,,,,,,,,,,,,,,,,,80,http://www.ctcentre.mod.uk:80,http,,text/html,GET,194.61.92.14,/,822859587,194.61.92.14,Java,45,False,,,,http://www.ctcentre.mod.uk:80/vkd/GetWelcomeScreen.event
www.da.mod.uk,DAMOD,200,30433,www.da.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-04-21T00:00:00Z,2024-04-20T23:59:59Z,CN=www.da.mod.uk,www.da.mod.uk,,da.mod.uk,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,61252bc0bd80ef2b55bd05d75fb92a7a,edfad20fe67b4e178a65eb3c3b221bc9657b286bbd6b2c81c826e109a14682c1,,ctls,www.da.mod.uk,,443,https://www.da.mod.uk:443,https,openresty,text/html,GET,103.15.170.48,/,-766834861,103.15.170.48,Squiz Matrix,815,False,,,,
www.defencebrandportal.mod.uk,Defence Brand Portal,200,4544,www.defencebrandportal.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-02T21:54:36Z,2024-03-05T21:54:36Z,CN=www.defencebrandportal.mod.uk,www.defencebrandportal.mod.uk,,defencebrandportal.mod.uk,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e5ca3a7ef06d323ca5a27c74ff41c2e2,e08e88ce0c84cbb0aaa8dfa9e89933849d1a98f81d4655b7d9d5968f37fa3206,,ctls,www.defencebrandportal.mod.uk,,443,https://www.defencebrandportal.mod.uk:443,https,,text/html,GET,83.222.238.239,/,937123055,83.222.238.239,HSTS,100,False,,,ws://www.defencebrandportal.mod.uk,https://www.defencebrandportal.mod.uk/Users/Login
www.defencegateway.mod.uk,Defence Gateway,200,3943,www.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,www.defencegateway.mod.uk,cloudflare,443,https://www.defencegateway.mod.uk:443,https,cloudflare,text/html,GET,104.18.14.198,/,878852854,104.18.15.198,Cloudflare Bot Management,1,False,True,,,
www.defenceimagery.mod.uk,"Home Page - Welcome to Defence Imagery, where official Royal Navy, Army, RAF, and Ministry of Defence images and videos are available for download.",200,86803,www.defenceimagery.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=www.defenceimagery.mod.uk, O=UK Ministry of Defence, L=London, C=GB",www.defenceimagery.mod.uk,UK Ministry of Defence,www.defenceimagery.mod.uk,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,63f907bb2c59a264c2e03bf37b86bc6f,c6482d35609bde1b354e677f1d680a8542a0cb861946e8b0545ee356f7741676,,ctls,www.defenceimagery.mod.uk,,443,https://www.defenceimagery.mod.uk:443,https,Kestrel,text/html,GET,5.187.26.88,/,1714103864,5.187.26.88,Microsoft ASP.NET,798,False,,,,
www.defenceimages.mod.uk,"Home Page - Welcome to Defence Imagery, where official Royal Navy, Army, RAF, and Ministry of Defence images and videos are available for download.",200,86803,www.defenceimagery.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=www.defenceimagery.mod.uk, O=UK Ministry of Defence, L=London, C=GB",www.defenceimagery.mod.uk,UK Ministry of Defence,www.defenceimagery.mod.uk,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,63f907bb2c59a264c2e03bf37b86bc6f,c6482d35609bde1b354e677f1d680a8542a0cb861946e8b0545ee356f7741676,,ctls,www.defenceimagery.mod.uk,,443,https://www.defenceimages.mod.uk:443,https,Kestrel,text/html,GET,5.187.26.88,/,1714103864,5.187.26.88,Microsoft ASP.NET,798,False,,,,https://www.defenceimagery.mod.uk/
www.defenceshare.mod.uk,Defence Share - Defence Share,200,10805,defenceshare.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-07T13:50:49Z,2023-10-09T13:50:48Z,CN=www.defenceshare.mod.uk,www.defenceshare.mod.uk,,defenceshare.mod.uk,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,9ade804853a91714db879a00d15d5e89,78109ac136ad2073c530f4f16f20dfa49561228fb9970c7cb916590b86d802ce,,ctls,defenceshare.mod.uk,,443,https://www.defenceshare.mod.uk:443,https,Occluded,text/html,GET,31.25.189.123,/,390560741,31.25.189.123,Java,209,False,,,,https://defenceshare.mod.uk/index.cfm?
www.des.mod.uk,403 Forbidden,403,146,www.des.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-05-19T23:59:59Z,CN=des.mod.uk,des.mod.uk,,*.des.mod.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8b4b3b5aa9e81f6119070fc2ecb39293,4ddccec0141f0cdf37b53b4cbed801d797bcee6ce0b02a8bf3c5337b69338d8d,True,ctls,www.des.mod.uk,,443,https://www.des.mod.uk:443,https,nginx,text/html,GET,18.133.24.75,/,-1561873722,18.169.27.60,Nginx,8,False,,,,
www.doctrine.mod.uk,Working...,200,4286,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,cloudflare,443,https://www.doctrine.mod.uk:443,https,cloudflare,text/html,GET,104.18.6.106,/,-874423565,2606:4700::6812:66a,HSTS,1,False,True,,*.gov.uk,https://sso.defencegateway.mod.uk/adfs/ls/?SAMLRequest=fZHBUsIwEIZfpZM7TQlCMUM7U%2BEgM6gdWj14cUK6QMY2qdnUyttbqCheOOfPt%2Ft%2FO0NRlTVPGrfXa%2FhoAJ33VZUa%2BekhIo3V3AhUyLWoALmTPEseVpz5Aa%2BtcUaakngJIlinjJ4bjU0FNgP7qSQ8r1cR2TtXI6e0bVu%2FMNJZpcGvTOE37zTbq83GlOD2PqKhRzSj6VOWE2%2FR7aK0OFL%2FGF3IL2ALWsJOOGjF4UwSxRZpiZR4y0VE3kI2mgwDmBahDMJACsYYhFMZhiFsJ%2BF428UQG1hqdEK7iLCAjQbBZBDc5MMJH97yMXslXvrT8E7pQunddR2bPoT8Ps%2FTQV%2FiBSyeCnQBEs%2BOUvlpsL3QfB0rzm5JfLZQyEKee%2BOvwRm9wPezav7Y8ZaL1JRKHrykLE07t9CZi8iQ0Lj%2F8v%2F%2B8Tc%3D&RelayState=cookie%3A1685895592_3d92&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=KsUYHZk3539i%2FSYQTCm9yK4s2cm8%2B2CLj4E470ZGolcuLUt7FKIssJlft4kzLlghm9JyQNGO7pyOZwu6i%2F9R6U4EnjNcebDOGN2huA4q7T4e1%2F4YMUAaZ5CCZIJvDk1c0QsqYgaA2kOlWAOTaPC9BRM5ud6fPNfzEJJt7bTmbvGSAmNoK77%2BnOqBsFT3%2F4umsRErWrpNp2hETvbOWWqbB%2F0q%2F%2FBiupRButSii%2FiIYskwASkVDDxowSZ1b0Me3TPrZcLb4I0QHt87%2BcnFbKbmi09Yc1R3NGHzFXKZQ85AY0UpRGczWarSMo%2FU6%2FH0fSGGz8sJrutF5hZKRfecGhUX%2Fw%3D%3D
www.dsg.mod.uk,500 - Internal server error.,500,1208,,,,,,,,,,,,,,,,,,,,,80,http://www.dsg.mod.uk:80,http,Microsoft-IIS/7.0,text/html,GET,94.199.184.66,/,-1494109266,94.199.184.66,Windows Server,30,False,,,,
www.dstan.mod.uk,Working...,200,4286,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,cloudflare,443,https://www.dstan.mod.uk:443,https,cloudflare,text/html,GET,104.18.6.106,/,17547172,2606:4700::6812:76a,HSTS,1,False,True,,*.gov.uk,https://sso.defencegateway.mod.uk/adfs/ls/?wa=wsignin1.0&wtrealm=https%3a%2f%2fwww.dstan.mod.uk%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-06-04T16%3a19%3a52Z
www.findforcesjobs.mod.gov.uk,"SERVE: Service for Experienced, Re-joiner and Volunteer Engagements - Application Centre - SERVE",200,20232,www.findforcesjobs.mod.gov.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-13T07:15:14Z,2024-02-14T07:15:14Z,CN=findforcesjobs.mod.gov.uk,findforcesjobs.mod.gov.uk,,www.findforcesjobs.mod.gov.uk,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bdfc7d71ecf561b6fc9d4d11d516fd89,ca71266b6560b0829bfd01603c93a277a82e3b55e23abaeba1ad0ba7b68899d0,,ctls,www.findforcesjobs.mod.gov.uk,,443,https://www.findforcesjobs.mod.gov.uk:443,https,Apache,text/html,GET,213.52.141.132,/,1699835436,213.52.141.132,HSTS,384,False,,,https://maps.googleapis.com/maps/api/,https://www.findforcesjobs.mod.gov.uk/vx/lang-en-GB/xf-97b26c48a4f7/candidate
www.ideas.mod.uk,Centre for Defence Enterprise - GOV.UK,200,77323,www.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T14:45:01Z,2024-01-01T17:26:01Z,"CN=www.gov.uk, O=Government Digital Service, L=London, ST=Greater London, C=GB",www.gov.uk,Government Digital Service,gov.uk,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,04141fbc02d876dd10d1b2bc547f8a35,9f1e807971573e98a2a2934d1aafb50857e4957d43f0106e63fb2d8b9d6d1a79,True,ctls,www.gov.uk,fastly,443,https://www.ideas.mod.uk:443,https,nginx,text/html,GET,151.101.0.144,/,1472757244,2a04:4e42:600::144,Varnish,912,False,True,,region1.google-analytics.com,https://www.gov.uk/government/organisations/centre-for-defence-enterprise
www.kbp.army.mod.uk,Official King’s Birthday Parade 2023 | Trooping the Colour -  Home,200,58454,kbp.army.mod.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T00:00:00Z,2024-01-06T23:59:59Z,CN=kbp.army.mod.uk,kbp.army.mod.uk,,www.kbp.army.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,c0f0d62aabe3bca958084132d6efbf87,3886041207e863e1ea3b57cc37d34f09e43d10878425a4cf818c851a912c29e9,,ctls,kbp.army.mod.uk,,443,https://www.kbp.army.mod.uk:443,https,,text/html,GET,3.10.77.47,/,699102408,3.10.77.47,Java,1511,False,,,,https://kbp.army.mod.uk/
www.maa.mod.uk,Military Aviation Authority - GOV.UK,200,102780,www.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-18T14:45:01Z,2024-01-01T17:26:01Z,"CN=www.gov.uk, O=Government Digital Service, L=London, ST=Greater London, C=GB",www.gov.uk,Government Digital Service,gov.uk,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,04141fbc02d876dd10d1b2bc547f8a35,9f1e807971573e98a2a2934d1aafb50857e4957d43f0106e63fb2d8b9d6d1a79,True,ctls,www.gov.uk,fastly,443,https://www.maa.mod.uk:443,https,nginx,text/html,GET,146.75.120.144,/,1472757244,2a04:4e42:8e::144,Varnish,1399,False,True,,region1.google-analytics.com,https://www.gov.uk/government/organisations/military-aviation-authority
www.mynavy.mod.uk,403 - Forbidden: Access is denied.,403,1233,www.mynavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-11-23T23:59:59Z,"CN=mynavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",mynavy.mod.uk,"Cloudflare, Inc.",*.mynavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dab643bf7e3c95f63b4b469a8008d74a,f31366f568f02135660263c3a64f8eac4bf82f98bed0498cf9b1a384a6434ba2,True,ctls,www.mynavy.mod.uk,cloudflare,443,https://www.mynavy.mod.uk:443,https,cloudflare,text/html,GET,104.18.18.138,/,1631801191,2606:4700::6812:138a,Microsoft ASP.NET,30,False,True,,,
www.myraf.mod.uk,,403,16,www.myraf.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-11-23T23:59:59Z,"CN=myraf.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myraf.mod.uk,"Cloudflare, Inc.",*.myraf.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94b99063c0b09048d60dee5d6910ea2b,51c242595e6b72fe4ad4256877009a6c49eab1c5d88aa4ac57979ef37df9d06d,True,ctls,www.myraf.mod.uk,cloudflare,443,https://www.myraf.mod.uk:443,https,cloudflare,text/plain,GET,104.18.31.85,/,1253481126,2606:4700::6812:1e55,Cloudflare Bot Management,1,False,True,,,
www.ncb.mod.uk,United Kingdom National Codification Bureau,200,55348,www.ncb.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-14T18:48:35Z,2024-04-14T18:48:35Z,"CN=www.ncb.mod.uk, O=CGI Information Systems and Management Consultants\, Inc., L=Ottawa, ST=Ontario, C=CA",www.ncb.mod.uk,"CGI Information Systems and Management Consultants, Inc.",www.ncb.mod.uk,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",967b0597051f5cd7720a1fe4c00a01f2,2bc8cb0f230fdce5e017fb3f7b6ab7bad19292197449e7dcbd1604c9b4bdd3ce,,ctls,www.ncb.mod.uk,,443,https://www.ncb.mod.uk:443,https,Apache/2.4.56 (Unix) OpenSSL/3.1.0 mod_jk/1.2.48,text/html,GET,217.204.64.131,/,-780928015,217.204.64.131,mod_jk:1.2.48,1033,False,,,,https://www.ncb.mod.uk/ncbportal/
www.nsv.mod.uk,,200,21270,www.nsv.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-08T00:00:00Z,2023-09-08T23:59:59Z,CN=www.nsv.mod.uk,www.nsv.mod.uk,,nsv.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,48348e4088b07f4fef580f0f1cc97664,cc2688616e86f55f03828324dc15032115b3fc54c4929d184d9ab5677f9b33fa,,ctls,www.nsv.mod.uk,,443,https://www.nsv.mod.uk:443,https,Apache,text/html,GET,163.164.64.59,/,820780334,163.164.64.59,Microsoft ASP.NET,424,False,,,URL=https://www.nsv.mod.uk/error.aspx?em=ET1,https://www.nsv.mod.uk/Login.aspx?ReturnUrl=%2f
www.photos.mod.uk,"Home Page - Welcome to Defence Imagery, where official Royal Navy, Army, RAF, and Ministry of Defence images and videos are available for download.",200,86803,www.defenceimagery.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=www.defenceimagery.mod.uk, O=UK Ministry of Defence, L=London, C=GB",www.defenceimagery.mod.uk,UK Ministry of Defence,www.defenceimagery.mod.uk,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,63f907bb2c59a264c2e03bf37b86bc6f,c6482d35609bde1b354e677f1d680a8542a0cb861946e8b0545ee356f7741676,,ctls,www.defenceimagery.mod.uk,,443,https://www.photos.mod.uk:443,https,Kestrel,text/html,GET,5.187.26.88,/,1714103864,5.187.26.88,Microsoft ASP.NET,798,False,,,,https://www.defenceimagery.mod.uk/
www.portal.cadets.mod.uk,The URL you requested has been blocked,500,38656,www.portal.cadets.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-24T00:00:00Z,2023-11-24T23:59:59Z,CN=www.cadets.mod.uk,www.cadets.mod.uk,,*.westminster.cadets.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,45581a06d07e31081a3c61b1400b8e5c,85f85f29470f60d41ba887fdeb39d70216cbefc413fb2307c68273060c2aa11c,True,ctls,www.portal.cadets.mod.uk,,443,https://www.portal.cadets.mod.uk:443,https,,text/html,GET,151.104.39.212,/,1222307463,151.104.39.212,,1,False,,,,
www.qbp.army.mod.uk,Official King’s Birthday Parade 2023 | Trooping the Colour -  Home,200,58454,kbp.army.mod.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-06T00:00:00Z,2024-01-06T23:59:59Z,CN=kbp.army.mod.uk,kbp.army.mod.uk,,www.kbp.army.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,c0f0d62aabe3bca958084132d6efbf87,3886041207e863e1ea3b57cc37d34f09e43d10878425a4cf818c851a912c29e9,,ctls,kbp.army.mod.uk,,443,https://www.qbp.army.mod.uk:443,https,,text/html,GET,3.10.77.47,/,699102408,3.10.77.47,Java,1511,False,,,,https://kbp.army.mod.uk/
